,index,Cand_Id,Cand_Name,Cand_Office_Dist,Cand_Office_St,Cand_Party_Affiliation,D,DISTRICT,FEC ID#,Gender,Incumbent,Median_Income,Party_Previous_Vote_Share,Presidential_Approval_Rating,Primary.Vote.Percent,Raised,STATE,Same_Party_As_President,Spent,Unnamed: 0,Year,gov_party,labor_force,minority_percentage,name_commonness,percent_bachelor_or_above,recent_presidential_vote,seat_transition
1043,886,H6KS01179,"MARSHALL, ROGER W",1.0,KS,REP,1.0,,H6KS01179,1.0,0.0,48156.0,0.679679273,0.4,,1506820.85,Kansas,False,1488460.94,886.0,2016.0,REP,80.06667,0.10863,92.0,23.9,0.265579075,4.0
1044,888,H8KS02090,"JENKINS, LYNN",2.0,KS,REP,2.0,,H8KS02090,0.0,1.0,51778.0,0.570447436,0.4,69.14,2193764.8,Kansas,False,1523722.51,888.0,2016.0,REP,73.4,0.1372,164.0,27.7,0.428655324,0.0
1045,896,H0KS03137,"YODER, KEVIN",3.0,KS,REP,3.0,,H0KS03137,1.0,1.0,71562.0,0.600208857,0.4,100.0,3223942.38,Kansas,False,4049363.16,896.0,2016.0,REP,73.7,0.19267,13.0,45.6,0.473624152,4.0
1046,899,H0KS04051,"POMPEO, MICHAEL RICHARD",4.0,KS,REP,4.0,,H0KS04051,1.0,1.0,52054.0,0.666610618,0.4,62.65,1451695.27,Kansas,False,1447957.53,899.0,2016.0,REP,72.64211,0.17527,1.0,28.2,0.368991381,
1047,904,H6KY01110,"COMER, JAMES",1.0,KY,REP,1.0,,H6KY01110,1.0,0.0,40253.0,0.731229239,0.36,,1053372.08,Kentucky,False,968808.7,904.0,2016.0,REP,71,0.10874,5.0,15.9,0.320661777,4.0
1048,909,H8KY02031,"GUTHRIE, S. BRETT HON.",2.0,KY,REP,2.0,,H8KY02031,1.0,1.0,49960.0,0.691853955,0.36,100.0,1719574.01,Kentucky,False,1308027.65,909.0,2016.0,REP,71.2,0.10966,500.0,19.5,0.465212007,3.0
1049,914,H6KY03124,"YARMUTH, JOHN A MR",3.0,KY,DEM,3.0,,H6KY03124,1.0,1.0,51070.0,0.634941683,0.36,87.04,690576.15,Kentucky,True,768148.61,914.0,2016.0,REP,70.6,0.28353,6.0,31.0,0.556412686,4.0
1050,915,H2KY04121,"MASSIE, THOMAS H.",4.0,KY,REP,4.0,,H2KY04121,1.0,1.0,60912.0,0.677283735,0.36,100.0,463955.46,Kentucky,False,421631.81,915.0,2016.0,REP,71.1,0.0807,20.0,26.6,0.361909656,3.0
1051,918,H0KY05015,"ROGERS, HAROLD DALLAS",5.0,KY,REP,5.0,,H0KY05015,1.0,1.0,30585.0,0.782538008,0.36,100.0,1150.0,Kentucky,False,1150.0,918.0,2016.0,REP,70.3,0.0318,152.0,12.5,0.231631912,0.0
1052,919,H0KY06104,"BARR, GARLAND ANDY",6.0,KY,REP,6.0,,H0KY06104,1.0,1.0,50659.0,0.599949531,0.36,100.0,2519652.42,Kentucky,False,2531838.6,919.0,2016.0,REP,71.2,0.15217,500.0,30.3,0.415319244,
1053,928,H0LA01087,"SCALISE, STEVE MR.",1.0,LA,REP,1.0,,H0LA01087,1.0,1.0,56938.0,0.775602039,0.43,,3565927.77,Louisiana,False,3635482.97,928.0,2016.0,REP,78,0.21821,159.0,29.1,0.481939124,0.0
1054,934,H8LA02054,"RICHMOND, CEDRIC L.",2.0,LA,DEM,2.0,,H8LA02054,1.0,1.0,36798.0,0.857543891,0.43,,0.0,Louisiana,True,0.0,934.0,2016.0,REP,77.2,0.6905,500.0,22.5,0.600932338,0.0
1055,940,H6LA03148,"HIGGINS, CAPTAIN CLAY",3.0,LA,REP,3.0,,H6LA03148,1.0,0.0,44668.0,0.8800430020000001,0.43,,0.0,Louisiana,False,0.0,940.0,2016.0,REP,75.43158,0.29921,500.0,20.2,0.381487204,0.0
1056,953,H6LA04138,"JOHNSON, JAMES MICHAEL",4.0,LA,REP,4.0,,H6LA04138,1.0,0.0,39748.0,0.734338853,0.43,,179499.67,Louisiana,False,178696.4,953.0,2016.0,REP,73.53333,0.39736,5.0,19.6,0.398072075,0.0
1057,956,H4LA05221,"ABRAHAM, RALPH LEE DR. JR.",5.0,LA,REP,5.0,,H4LA05221,1.0,1.0,36718.0,0.701662695,0.43,,0.0,Louisiana,False,0.0,956.0,2016.0,REP,72.4,0.37742,171.0,17.2,0.380722242,4.0
1058,962,H4LA06153,"GRAVES, GARRET",6.0,LA,REP,6.0,,H4LA06153,1.0,1.0,59270.0,0.6410810920000001,0.43,,2943.0,Louisiana,False,2930.0,962.0,2016.0,REP,72,0.30164,500.0,28.5,0.437191788,
1059,966,H8MA02041,"NEAL, RICHARD E MR.",1.0,MA,DEM,1.0,,H8MA02041,1.0,1.0,55716.0,0.97955701,0.59,99.07,1791836.11,Massachusetts,True,1408620.55,966.0,2016.0,REP,75.4,0.13763,16.0,28.8,0.627131456,0.0
1060,968,H4MA03022,"MCGOVERN, JAMES P",2.0,MA,DEM,2.0,,H4MA03022,1.0,1.0,64868.0,0.982025529,0.59,99.28,928774.91,Massachusetts,True,874120.92,968.0,2016.0,REP,74.79333,0.17298,5.0,37.3,0.5898123129999999,4.0
1061,970,H8MA05143,"TSONGAS, NICOLA S",3.0,MA,DEM,3.0,,H8MA05143,0.0,1.0,77995.0,0.629583699,0.59,98.98,1200582.38,Massachusetts,True,1134044.68,970.0,2016.0,REP,78.5,0.2072,500.0,36.8,0.60157009,0.0
1062,972,H2MA04073,"KENNEDY, JOSEPH P III",4.0,MA,DEM,4.0,,H2MA04073,1.0,1.0,98530.0,0.979053472,0.59,99.21,3131065.63,Massachusetts,True,1779495.84,972.0,2016.0,REP,79,0.14169,11.0,49.5,0.60080399,0.0
1063,974,H4MA05084,"CLARK, KATHERINE",5.0,MA,DEM,5.0,,H4MA05084,0.0,1.0,92268.0,0.982942891,0.59,81.19,1313286.47,Massachusetts,True,664732.75,974.0,2016.0,REP,77.81053,0.23156,55.0,55.1,0.601202318,0.0
1064,975,H4MA06090,"MOULTON, SETH",6.0,MA,DEM,6.0,,H4MA06090,1.0,1.0,84913.0,0.549697119,0.59,50.77,2595539.91,Massachusetts,True,1598103.0,975.0,2016.0,REP,76.85238,0.15379,160.0,42.6,0.618946146,0.0
1065,976,H8MA08071,"CAPUANO, MICHAEL E",7.0,MA,DEM,7.0,,H8MA08071,1.0,1.0,60873.0,0.983306352,0.59,98.74,753709.01,Massachusetts,True,689637.09,976.0,2016.0,REP,75.9,0.5072300000000001,1.0,41.7,0.6785371109999999,4.0
1066,978,H2MA09072,"LYNCH, STEPHEN",8.0,MA,DEM,8.0,,H2MA09072,1.0,1.0,82333.0,0.986688042,0.59,99.03,1210583.66,Massachusetts,True,522959.09,978.0,2016.0,REP,76.4,0.24442,33.0,44.7,0.6785371109999999,0.0
1067,983,H0MA10082,"KEATING, WILLIAM RICHARD",9.0,MA,DEM,9.0,,H0MA10082,1.0,1.0,68173.0,0.54947347,0.59,99.2,1199693.24,Massachusetts,True,443333.14,983.0,2016.0,REP,76,0.12043,9.0,33.5,0.6238928810000001,
1068,988,H8MD01094,"HARRIS, ANDREW P",1.0,MD,REP,1.0,,H8MD01094,1.0,1.0,69254.0,0.704846414,0.59,77.88,1290564.02,Maryland,False,816312.77,988.0,2016.0,REP,70.7,0.18363,28.0,30.5,0.502076636,4.0
1069,998,H2MD02160,"RUPPERSBERGER, C.A. DUTCH",2.0,MD,DEM,2.0,,H2MD02160,1.0,1.0,69128.0,0.613880264,0.59,77.57,1135835.39,Maryland,True,1141646.74,998.0,2016.0,REP,70.4,0.44873,500.0,30.7,0.612707298,0.0
1070,1008,H6MD03292,"SARBANES, JOHN P. MR.",3.0,MD,DEM,3.0,,H6MD03292,1.0,1.0,83620.0,0.596383503,0.59,85.17,946820.52,Maryland,True,759245.23,1008.0,2016.0,REP,71.95263,0.37147,6.0,46.6,0.638082093,0.0
1071,1010,H6MD04209,"BROWN, ANTHONY GREGORY",4.0,MD,DEM,4.0,,H6MD04209,1.0,0.0,79350.0,0.702504696,0.59,,1365088.81,Maryland,True,1193695.72,1010.0,2016.0,REP,73.30476,0.69521,22.0,32.3,0.808334817,0.0
1072,1029,H2MD05155,"HOYER, STENY HAMILTON",5.0,MD,DEM,5.0,,H2MD05155,1.0,1.0,95442.0,0.641215929,0.59,100.0,3721894.31,Maryland,True,3832251.27,1029.0,2016.0,REP,74.3,0.50993,500.0,34.0,0.699562661,0.0
1073,1036,H2MD06195,"DELANEY, JOHN K",6.0,MD,DEM,6.0,,H2MD06195,1.0,1.0,75774.0,0.497405408,0.59,100.0,1951728.12,Maryland,True,1954189.5,1036.0,2016.0,REP,75,0.30556,6.0,41.2,0.566437479,0.0
1074,1048,H6MD07160,"CUMMINGS, ELIJAH E",7.0,MD,DEM,7.0,,H6MD07160,1.0,1.0,61392.0,0.700085188,0.59,90.59,1056238.01,Maryland,True,991942.14,1048.0,2016.0,REP,73.9,0.6410600000000001,500.0,37.2,0.6850308890000001,0.0
1075,1066,H6MD08457,"RASKIN, JAMIE",8.0,MD,DEM,8.0,,H6MD08457,0.0,0.0,98991.0,0.6084673270000001,0.59,,2544561.54,Maryland,True,2192769.71,1066.0,2016.0,REP,74.2,0.33041,40.0,53.8,0.808334817,
1076,1080,H8ME01120,"PINGREE, CHELLIE M",1.0,ME,DEM,1.0,,H8ME01120,0.0,1.0,61173.0,0.6043224620000001,0.53,100.0,609680.02,Maine,True,291844.95,1080.0,2016.0,REP,71.5,0.05871000000000001,500.0,35.9,0.604534585,0.0
1077,1086,H4ME02234,"POLIQUIN, BRUCE L",2.0,ME,REP,2.0,,H4ME02234,1.0,1.0,46638.0,0.4703084870000001,0.53,56.84,3385351.06,Maine,False,3369693.93,1086.0,2016.0,REP,71.3,0.05289,132.0,22.5,0.5481711920000001,
1078,1088,H6MI01226,"BERGMAN, JOHN",1.0,MI,REP,1.0,,H6MI01226,1.0,0.0,46927.0,0.521382795,0.51,,1361864.14,Michigan,False,1346930.48,1088.0,2016.0,,77.2,0.07744,6.0,23.7,0.470071208,0.0
1079,1097,H0MI02094,"HUIZENGA, WILLIAM P THE HON.",2.0,MI,REP,2.0,,H0MI02094,1.0,1.0,52919.0,0.636254412,0.51,100.0,1193988.04,Michigan,False,1301287.86,1097.0,2016.0,,76.62667,0.15283,9.0,24.5,0.443498288,0.0
1080,1099,H0MI03126,"AMASH, JUSTIN",3.0,MI,REP,3.0,,H0MI03126,1.0,1.0,57926.0,0.579071213,0.51,57.44,674288.28,Michigan,False,785478.05,1099.0,2016.0,,79,0.15804,38.0,29.9,0.454171401,1.0
1081,1103,H4MI04126,"MOOLENAAR, JOHN",4.0,MI,REP,4.0,,H4MI04126,1.0,1.0,48434.0,0.564945334,0.51,52.4,1050895.61,Michigan,False,1041322.32,1103.0,2016.0,,77.8,0.06075,6.0,20.8,0.486731201,1.0
1082,1109,H2MI05119,"KILDEE, DANIEL T.",5.0,MI,DEM,5.0,,H2MI05119,1.0,1.0,42800.0,0.66707182,0.51,100.0,1087656.31,Michigan,True,691064.67,1109.0,2016.0,,77.69474,0.22723,12.0,18.7,0.592120334,0.0
1083,1114,H6MI04113,"UPTON, FREDERICK STEPHEN",6.0,MI,REP,6.0,,H6MI04113,1.0,1.0,51477.0,0.558920642,0.51,71.17,2935517.8,Michigan,False,2497208.06,1114.0,2016.0,,77.19524,0.1556,135.0,26.7,0.496488764,4.0
1084,1120,H4MI07103,"WALBERG, TIMOTHY L HON.",7.0,MI,REP,7.0,,H4MI07103,1.0,1.0,56427.0,0.534519525,0.51,79.3,2403860.54,Michigan,False,2572104.79,1120.0,2016.0,,76.1,0.09003,21.0,23.3,0.562759556,3.0
1085,1121,H4MI08135,"BISHOP, MIKE",8.0,MI,REP,8.0,,H4MI08135,1.0,1.0,66495.0,0.54597018,0.51,60.26,1639969.76,Michigan,False,1588375.7,1121.0,2016.0,,78.1,0.14975,1.0,39.4,0.534027052,0.0
1086,1128,H2MI17023,"LEVIN, SANDER M MR",9.0,MI,DEM,9.0,,H2MI17023,1.0,1.0,56582.0,0.603932547,0.51,100.0,1293278.12,Michigan,True,1266214.88,1128.0,2016.0,,77.2,0.22744,500.0,29.3,0.540679321,4.0
1087,1137,H4MI04118,"MITCHELL, PAUL III",10.0,MI,REP,10.0,,H4MI04118,1.0,0.0,60934.0,0.68681458,0.51,36.32,3979357.51,Michigan,False,3967948.8,1137.0,2016.0,,76.3,0.06846000000000001,27.0,22.6,0.499929823,4.0
1088,1145,H4MI11097,"TROTT, DAVID A",11.0,MI,REP,11.0,,H4MI11097,1.0,1.0,79805.0,0.5589719710000001,0.51,66.4,1313730.63,Michigan,False,1337399.32,1145.0,2016.0,,76.5,0.17854,4.0,45.8,0.649265517,4.0
1089,1149,H4MI12079,"DINGELL, DEBBIE",12.0,MI,DEM,12.0,,H4MI12079,0.0,1.0,55506.0,0.650082261,0.51,77.66,1173477.27,Michigan,True,1052958.96,1149.0,2016.0,,76.8,0.21411,61.0,33.2,0.53281765,4.0
1090,1152,H6MI01028,"CONYERS, JOHN JR.",13.0,MI,DEM,13.0,,H6MI01028,1.0,1.0,33995.0,0.79492294,0.51,73.88,605323.66,Michigan,True,599837.87,1152.0,2016.0,,76.68,0.6231899999999999,6.0,14.5,0.735935087,4.0
1091,1160,H2MI14111,"LAWRENCE, BRENDA LULENAR",14.0,MI,DEM,14.0,,H2MI14111,0.0,1.0,42695.0,0.777867726,0.51,,853134.44,Michigan,True,681110.92,1160.0,2016.0,,79.3,0.66585,60.0,30.0,0.735935087,
1092,1165,H6MN01174,"WALZ, TIMOTHY J",1.0,MN,DEM,1.0,,H6MN01174,1.0,1.0,60424.0,0.0,0.5,100.0,1547890.23,Minnesota,True,1585117.7,1165.0,2016.0,REP,75.91429,0.0975,21.0,27.3,0.5049702079999999,4.0
1093,1173,H6MN02149,"LEWIS, JASON MARK MR.",2.0,MN,REP,2.0,,H6MN02149,1.0,0.0,80128.0,0.560843761,0.5,,1030485.18,Minnesota,False,1020648.52,1173.0,2016.0,REP,74.1,0.15546,3.0,37.9,0.570214827,4.0
1094,1180,H8MN03077,"PAULSEN, ERIK",3.0,MN,REP,3.0,,H8MN03077,1.0,1.0,84689.0,0.621897751,0.5,100.0,4939819.01,Minnesota,False,5761610.62,1180.0,2016.0,REP,74.5,0.19995,87.0,47.8,0.605831747,4.0
1095,1184,H0MN04049,"MCCOLLUM, BETTY",4.0,MN,DFL,4.0,,H0MN04049,0.0,1.0,66175.0,0.0,0.5,100.0,,Minnesota,False,,1184.0,2016.0,REP,74.4,0.29745,500.0,42.6,0.583176963,4.0
1096,1191,H6MN05183,"ELLISON, KEITH MAURICE",5.0,MN,DEM,5.0,,H6MN05183,1.0,1.0,59115.0,0.0,0.5,100.0,2784930.96,Minnesota,True,2457969.41,1191.0,2016.0,REP,74.4,0.32609,45.0,44.0,0.6240011879999999,4.0
1097,1195,H4MN06087,"EMMER, THOMAS EARL JR.",6.0,MN,REP,6.0,,H4MN06087,1.0,1.0,77049.0,0.563252236,0.5,73.3,1837926.54,Minnesota,False,1718560.45,1195.0,2016.0,REP,76.3,0.09221,20.0,28.7,0.582190847,4.0
1098,1202,H2MN07014,"PETERSON, COLLIN CLARK",7.0,MN,DEM,7.0,,H2MN07014,1.0,1.0,52620.0,0.0,0.5,100.0,1201912.86,Minnesota,True,682927.52,1202.0,2016.0,REP,75.4,0.0841,500.0,21.5,0.45308997,4.0
1099,1205,H2MN08111,"NOLAN, RICHARD M.",8.0,MN,DFL,8.0,,H2MN08111,1.0,1.0,53676.0,0.0,0.5,100.0,,Minnesota,False,,1205.0,2016.0,REP,75.44,0.0707,16.0,22.6,0.531015479,
1100,1210,H0MO01066,"CLAY, WILLIAM LACY JR",1.0,MO,DEM,1.0,,H0MO01066,1.0,1.0,45172.0,0.7297821329999999,0.42,100.0,656036.84,Missouri,True,733975.53,1210.0,2016.0,DEM,77.5,0.56658,9.0,30.5,0.626059948,0.0
1101,1218,H2MO02102,"WAGNER, ANN L.",2.0,MO,REP,2.0,,H2MO02102,0.0,1.0,79724.0,0.64119472,0.42,100.0,2313940.7,Missouri,False,1514504.85,1218.0,2016.0,DEM,77.6,0.10648,100.0,48.2,0.5180654179999999,0.0
1102,1221,H8MO09153,"LUETKEMEYER, W BLAINE",3.0,MO,REP,3.0,,H8MO09153,1.0,1.0,61929.0,0.6833315940000001,0.42,79.46,1885991.6,Missouri,False,993106.7,1221.0,2016.0,DEM,77,0.07462,500.0,24.5,0.600605639,4.0
1103,1226,H0MO04086,"HARTZLER, VICKY",4.0,MO,REP,4.0,,H0MO04086,0.0,1.0,48065.0,0.6807914409999999,0.42,74.72,928062.53,Missouri,False,918745.78,1226.0,2016.0,DEM,76.5,0.11087,500.0,24.3,0.46070889,0.0
1104,1230,H4MO05234,"CLEAVER, EMANUEL II",5.0,MO,DEM,5.0,,H4MO05234,1.0,1.0,48693.0,0.515872034,0.42,82.04,1141294.66,Missouri,True,769392.56,1230.0,2016.0,DEM,76.84667,0.31596,500.0,26.6,0.563353879,0.0
1105,1240,H0MO06073,"GRAVES, SAMUEL B JR 'SAM'",6.0,MO,REP,6.0,,H0MO06073,0.0,1.0,58532.0,0.6665026470000001,0.42,76.59,1521611.24,Missouri,False,1460282.25,1240.0,2016.0,DEM,73.1,0.09566,64.0,27.0,0.506509211,0.0
1106,1254,H0MO07113,"LONG, BILLY MR.",7.0,MO,REP,7.0,,H0MO07113,1.0,1.0,44619.0,0.63464201,0.42,62.36,1460939.33,Missouri,False,1633191.19,1254.0,2016.0,DEM,73.3,0.08277999999999999,84.0,23.5,0.310074937,4.0
1107,1265,H4MO08162,"SMITH, JASON T",8.0,MO,UNK,8.0,,H4MO08162,1.0,0.0,40639.0,0.0,0.42,100.0,,Missouri,False,,1265.0,2016.0,DEM,74.55263,0.08327000000000001,3.0,15.3,0.307384408,
1108,1274,H6MS01131,"KELLY, JOHN TRENT",1.0,MS,REP,1.0,,H6MS01131,1.0,1.0,43194.0,0.6791166759999999,0.44,1.05,1053946.86,Mississippi,False,899969.06,1274.0,2016.0,REP,73.9,0.31404,6.0,19.6,0.384630566,4.0
1109,1289,H4MS02068,"THOMPSON, BENNIE G.",2.0,MS,DEM,2.0,,H4MS02068,1.0,1.0,34392.0,0.677367706,0.44,95.72,1029091.82,Mississippi,True,1028690.04,1289.0,2016.0,REP,75.31053,0.69213,500.0,18.5,0.634363963,4.0
1110,1292,H8MS03067,"HARPER, GREGG",3.0,MS,REP,3.0,,H8MS03067,1.0,1.0,45115.0,0.6889368570000001,0.44,92.19,1007225.0,Mississippi,False,1151288.68,1292.0,2016.0,REP,76.42857,0.39119,500.0,25.4,0.467130788,0.0
1111,1300,H0MS04120,"PALAZZO, STEVEN MCCARTY",4.0,MS,REP,4.0,,H0MS04120,0.0,1.0,45192.0,0.699182393,0.44,50.53,778901.28,Mississippi,False,605557.6,1300.0,2016.0,REP,77.7,0.28353,19.0,20.5,0.320725814,
1112,1304,H4MT01041,"ZINKE, RYAN K",0.0,MT,REP,0.0,,H4MT01041,1.0,1.0,50027.0,0.0,0.36,33.25,5557720.03,Montana,False,5935722.86,1304.0,2016.0,DEM,77.5,0.11045,25.0,29.9,0.430730262,0.0
1113,1305,H4NC01046,"BUTTERFIELD, G K",1.0,NC,DEM,1.0,,H4NC01046,0.0,1.0,40895.0,0.733790408,0.47,81.14,1103962.89,North Carolina,True,847157.18,1305.0,2016.0,REP,78.8,0.5310600000000001,500.0,25.9,0.53236464,4.0
1114,1321,H2NC01081,"JONES, WALTER B.",3.0,NC,REP,3.0,,H2NC01081,1.0,1.0,47565.0,0.678098416,0.47,50.89,673185.69,North Carolina,False,693516.77,1321.0,2016.0,REP,75.6,0.27326,105.0,21.6,0.446352859,4.0
1115,1326,H6NC04037,"PRICE, DAVID E.",4.0,NC,DEM,4.0,,H6NC04037,1.0,1.0,70587.0,0.7474687940000001,0.47,100.0,785243.51,North Carolina,True,786089.62,1326.0,2016.0,REP,73.3381,0.38074,4.0,52.3,0.605920869,4.0
1116,1329,H4NC05146,"FOXX, VIRGINIA ANN",5.0,NC,REP,5.0,,H4NC05146,0.0,1.0,45001.0,0.610198377,0.47,75.4,1578744.43,North Carolina,False,1203666.11,1329.0,2016.0,REP,71.4,0.20986,159.0,25.6,0.409867963,4.0
1117,1335,H4NC06052,"WALKER, BRADLEY MARK",6.0,NC,REP,6.0,,H4NC06052,1.0,1.0,47335.0,0.586736767,0.47,25.2,865498.74,North Carolina,False,654707.93,1335.0,2016.0,REP,71.6,0.28591,57.0,23.1,0.44938785,4.0
1118,1339,H2NC07096,"ROUZER, DAVID CHESTON MR.",7.0,NC,REP,7.0,,H2NC07096,1.0,1.0,45002.0,0.593931281,0.47,53.02,1328535.32,North Carolina,False,725134.35,1339.0,2016.0,REP,71.6,0.25003000000000003,4.0,23.9,0.505413396,4.0
1119,1341,H2NC08185,"HUDSON, RICHARD L. JR.",8.0,NC,REP,8.0,,H2NC08185,1.0,1.0,50570.0,0.648632498,0.47,100.0,2065161.77,North Carolina,False,2411377.49,1341.0,2016.0,REP,71.3,0.34296,16.0,24.7,0.544996584,0.0
1120,1348,H2NC09134,"PITTENGER, ROBERT M. HON.",9.0,NC,REP,9.0,,H2NC09134,1.0,1.0,55913.0,0.985681388,0.47,67.59,1126358.29,North Carolina,False,1196306.06,1348.0,2016.0,REP,72.1,0.34402,7.0,32.6,0.539254356,4.0
1121,1351,H4NC10047,"MCHENRY, PATRICK TIMOTHY",10.0,NC,REP,10.0,,H4NC10047,1.0,1.0,46508.0,0.610175689,0.47,78.04,3192579.15,North Carolina,False,2636979.61,1351.0,2016.0,REP,72.4,0.19048,37.0,23.1,0.34934381200000003,4.0
1122,1356,H2NC11080,"MEADOWS, MARK R",11.0,NC,REP,11.0,,H2NC11080,1.0,1.0,43855.0,0.6289865410000001,0.47,100.0,530469.32,North Carolina,False,496716.79,1356.0,2016.0,REP,72.12,0.0948,18.0,23.6,0.442935977,4.0
1123,1357,H4NC12100,"ADAMS, ALMA SHEALEY",12.0,NC,DEM,12.0,,H4NC12100,0.0,1.0,59268.0,0.7534633740000001,0.47,44.0,922092.89,North Carolina,True,837646.7,1357.0,2016.0,REP,78.5,0.52335,500.0,38.3,0.5432065070000001,4.0
1124,1371,H6NC13129,"BUDD, THEODORE P MR.",13.0,NC,REP,13.0,,H6NC13129,1.0,0.0,47440.0,0.573077195,0.47,,594297.41,North Carolina,False,574704.72,1371.0,2016.0,REP,78.2,0.30033000000000004,181.0,27.6,0.540835564,
1125,1380,H2NC13110,"HOLDING, GEORGE E MR.",13.0,NC,REP,2.0,,H2NC13110,1.0,0.0,47440.0,0.573077195,0.47,100.0,594297.41,North Carolina,False,574704.72,1380.0,2016.0,REP,78.2,0.30033000000000004,53.0,27.6,0.540835564,
1126,1393,H0ND01026,"CRAMER, KEVIN MR.",0.0,ND,REP,0.0,,H0ND01026,1.0,1.0,60656.0,0.0,,99.7,1405040.42,North Dakota,False,1030530.12,1393.0,2016.0,REP,77.31905,0.12802,13.0,28.2,0.39890924,4.0
1127,1396,H4NE01064,"FORTENBERRY, JEFFREY L. HONORABLE",1.0,NE,REP,1.0,,H4NE01064,1.0,1.0,58537.0,0.688155168,0.42,86.6,802161.38,Nebraska,False,374531.73,1396.0,2016.0,REP,78.2,0.1083,15.0,30.2,0.4089839870000001,4.0
1128,1401,H6NE02125,"BACON, DONALD",2.0,NE,REP,2.0,,H6NE02125,1.0,0.0,62621.0,0.456924876,0.42,,1604219.1,Nebraska,False,1576183.03,1401.0,2016.0,REP,77.3,0.1812,42.0,38.4,0.454757215,4.0
1129,1408,H6NE03115,"SMITH, ADRIAN",3.0,NE,REP,3.0,,H6NE03115,1.0,1.0,50985.0,0.75387643,0.42,68.24,1156745.42,Nebraska,False,764817.74,1408.0,2016.0,REP,78.4,0.07126,143.0,21.2,0.266101543,
1130,1418,H6NH01230,"SHEA-PORTER, CAROL",1.0,NH,DEM,1.0,,H6NH01230,0.0,0.0,71277.0,0.481964858,0.46,0.07,1512316.35,New Hampshire,True,1529132.13,1418.0,2016.0,DEM,73.6,0.0659,130.0,36.1,0.511557981,4.0
1131,1424,H0NH02181,"KUSTER, ANN MCLANE",2.0,NH,DEM,2.0,,H0NH02181,0.0,0.0,70524.0,0.550151323,0.46,98.61,3159505.35,New Hampshire,True,2121296.61,1424.0,2016.0,DEM,72.2,0.06542,100.0,34.8,0.524788745,
1132,1434,H4NJ01084,"NORCROSS, DONALD W",1.0,NJ,DEM,1.0,,H4NJ01084,1.0,1.0,68208.0,0.574274426,0.55,72.06,2045596.24,New Jersey,True,1972053.61,1434.0,2016.0,REP,72.4,0.32151,42.0,29.9,0.618691058,4.0
1133,1443,H2NJ02037,"LOBIONDO, FRANK A.",2.0,NJ,REP,2.0,,H2NJ02037,1.0,1.0,60756.0,0.6145990920000001,0.55,82.48,1584413.42,New Jersey,False,1627038.45,1443.0,2016.0,REP,73.2,0.24616,65.0,24.8,0.599738147,4.0
1134,1448,H4NJ03130,"MACARTHUR, THOMAS",3.0,NJ,REP,3.0,,H4NJ03130,1.0,1.0,74537.0,0.539867708,0.55,59.91,1913433.66,New Jersey,False,1910488.81,1448.0,2016.0,REP,74.1,0.20325,20.0,32.8,0.55481966,0.0
1135,1454,H8NJ04014,"SMITH, CHRISTOPHER H",4.0,NJ,REP,4.0,,H8NJ04014,1.0,1.0,78511.0,0.679592105,0.55,100.0,725292.64,New Jersey,False,661899.49,1454.0,2016.0,REP,73.5,0.1531,2.0,38.5,0.518589441,4.0
1136,1458,H6NJ05171,"GOTTHEIMER, JOSH",5.0,NJ,DEM,5.0,,H6NJ05171,1.0,0.0,100219.0,0.433027562,0.55,,4782462.13,New Jersey,True,4703377.07,1458.0,2016.0,REP,71.3,0.20487,500.0,46.2,0.550754275,0.0
1137,1462,H8NJ03073,"PALLONE, FRANK JR",6.0,NJ,DEM,6.0,,H8NJ03073,1.0,1.0,79229.0,0.599300995,0.55,100.0,2409149.16,New Jersey,True,1873787.92,1462.0,2016.0,REP,70.8,0.36267,65.0,38.4,0.5776276370000001,0.0
1138,1469,H6NJ12136,"LANCE, LEONARD",7.0,NJ,REP,7.0,,H6NJ12136,1.0,1.0,106896.0,0.592549873,0.55,54.44,1118097.4,New Jersey,False,1276330.07,1469.0,2016.0,REP,73.13158,0.21178,166.0,51.4,0.603215075,4.0
1139,1476,H6NJ13191,"SIRES, ALBIO",8.0,NJ,DEM,8.0,,H6NJ13191,1.0,1.0,57391.0,0.773535552,0.55,100.0,633397.21,New Jersey,True,580646.82,1476.0,2016.0,REP,75.19524,0.42608,500.0,30.8,0.727234334,0.0
1140,1479,H6NJ08118,"PASCRELL, WILLIAM J. HON.",9.0,NJ,DEM,9.0,,H6NJ08118,1.0,1.0,64964.0,0.68486373,0.55,100.0,1674632.74,New Jersey,True,1301340.53,1479.0,2016.0,REP,77.1,0.37801,9.0,32.7,0.632039237,0.0
1141,1484,H2NJ10154,"PAYNE, DONALD M., JR.",10.0,NJ,DEM,10.0,,H2NJ10154,1.0,1.0,50100.0,0.8538301690000001,0.55,91.25,533521.11,New Jersey,True,487110.99,1484.0,2016.0,REP,76.5,0.7098300000000001,42.0,27.6,0.746183215,0.0
1142,1488,H2NJ05014,"FRELINGHUYSEN, RODNEY P.",11.0,NJ,REP,11.0,,H2NJ05014,1.0,1.0,108260.0,0.625700272,0.55,66.72,1991919.98,New Jersey,False,1669365.6,1488.0,2016.0,REP,76.5,0.18036,74.0,52.1,0.601317708,4.0
