,Cand_Name,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,seat_transition,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,STATE,D,FEC ID#,Cand_Id,GE WINNER INDICATOR
2026,"BAUER, ANDRE",SC,0.0,REP,2012,,,REP,0.0,0,,1.0,0.4,False,0.0,,133,32.13,75.5,1680566.7,1363197.4,South Carolina,07,H2SC00020,H2SC00020,
2027,"BLANDFORD, KEITH",SC,1.0,LIB,2012,,35.9,REP,0.011775688000000001,0,0.26681,1.0,0.4,False,0.0,54498.0,45,,76.2,,,South Carolina,01,H0SC01352,H0SC01352,
2028,"ROSE, BOBBIE",SC,1.0,DEM,2012,,35.9,REP,0.0,0,0.26681,0.0,0.4,True,0.0,54498.0,500,100.00,76.2,157767.1,156910.81,South Carolina,01,H2SC01069,H2SC01069,
2029,"SCOTT, TIMOTHY",SC,1.0,REP,2012,,35.9,REP,0.65410736,1,0.26681,1.0,0.4,False,0.0,54498.0,21,100.00,76.2,1680566.7,1363197.4,South Carolina,01,H0SC01279,H0SC01279,W
2030,"BLACK, PHILIP H",SC,2.0,REP,2012,,31.2,REP,0.53496552,0,0.29255,1.0,0.4,False,4.0,51858.0,90,19.42,75.4,1030164.96,1030535.94,South Carolina,02,H8SC02098,H8SC02098,
2031,"WILSON, ADDISON (JOE) GRAVES",SC,2.0,REP,2012,,31.2,REP,0.53496552,1,0.29255,1.0,0.4,False,4.0,51858.0,500,80.58,75.4,1030164.96,1030535.94,South Carolina,02,H2SC02059,H2SC02059,W
2032,"DOYLE, BRIAN LAMONT",SC,3.0,DEM,2012,,19.3,REP,0.0,0,0.22648000000000001,1.0,0.4,True,0.0,38807.0,8,66.00,76,18372.0,17965.0,South Carolina,03,H8SC03062,H8SC03062,
2033,"DUNCAN, JEFF",SC,3.0,REP,2012,,19.3,REP,0.62488862,1,0.22648000000000001,1.0,0.4,False,0.0,38807.0,192,100.00,76,698727.84,598246.51,South Carolina,03,H0SC03077,H0SC03077,W
2034,"GAITHER, ROBERT CASON",SC,3.0,DEM,2012,,19.3,REP,0.0,0,0.22648000000000001,1.0,0.4,True,0.0,38807.0,7,34.00,76,18372.0,17965.0,South Carolina,03,H2SC03115,H2SC03115,
2035,"ST JOHN , JACK ANDREW JR",SC,3.0,REP,2012,,19.3,REP,0.62488862,0,0.22648000000000001,1.0,0.4,False,0.0,38807.0,6,,76,698727.84,598246.51,,,,,
2036,"CHANDLER, MICHAEL",SC,4.0,IND,2012,0.429441356,28.0,REP,0.0,0,0.25625,1.0,0.4,False,4.0,43965.0,1,,73.3,,,,,,,
2037,"GOWDY, TREY",SC,4.0,REP,2012,0.429441356,28.0,REP,0.63504064,1,0.25625,1.0,0.4,False,4.0,43965.0,500,100.00,73.3,728767.38,533277.97,South Carolina,04,H0SC04257,H0SC04257,W
2038,"MORROW, DEB",SC,4.0,DEM,2012,0.429441356,28.0,REP,0.0,0,0.25625,0.0,0.4,True,4.0,43965.0,500,,73.3,4190.0,200.0,South Carolina,04,H2SC04105,H2SC04105,
2039,"SUMEREL, JEFF",SC,4.0,GRE,2012,0.429441356,28.0,REP,0.011834374,0,0.25625,1.0,0.4,False,4.0,43965.0,192,,73.3,,,South Carolina,04,H2SC04113,H2SC04113,
2040,"TOBIAS, JAMES GORDON SR",SC,4.0,DEM,2012,0.429441356,28.0,REP,0.0,0,0.25625,1.0,0.4,True,4.0,43965.0,5,29.35,73.3,4190.0,200.0,South Carolina,04,H2SC04097,H2SC04097,
2041,"KNOTT, JOYCE",SC,5.0,DEM,2012,,20.2,REP,0.0,0,0.31490999999999997,0.0,0.4,True,4.0,42642.0,500,100.00,74.49333,34640.88,32718.83,South Carolina,05,H2SC05086,H2SC05086,
2042,"MULVANEY, JOHN MICHAEL 'MICK'",SC,5.0,REP,2012,,20.2,REP,0.551589006,1,0.31490999999999997,1.0,0.4,False,4.0,42642.0,6,100.00,74.49333,798055.27,692429.67,South Carolina,05,H0SC05031,H0SC05031,W
2043,"CLYBURN, JAMES E",SC,6.0,DEM,2012,,17.8,REP,0.628838799,1,0.61366,1.0,0.4,True,,33674.0,5,100.00,77.1,2388048.33,2223870.46,South Carolina,06,H2SC02042,H2SC02042,W
2044,"MUHAMMAD, NAMMU",SC,6.0,GRE,2012,,17.8,REP,0.006962092,0,0.61366,0.0,0.4,False,,33674.0,500,,77.1,,,South Carolina,06,H0SC06211,H0SC06211,
2045,"BRITTAIN, ANDREW PRESTON",SC,7.0,DEM,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,True,,37124.0,28,36.67,75.5,625272.74,625243.15,South Carolina,07,H2SC07058,H2SC07058,
2046,"CULLER, RENEE' ELLIOTT",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,False,,37124.0,500,0.74,75.5,1428114.25,1321360.17,South Carolina,07,H2SC07132,H2SC07132,
2047,"DIGGS, WILLIAM PARNELL",SC,7.0,DEM,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,True,,37124.0,9,4.18,75.5,625272.74,625243.15,South Carolina,07,H2SC07033,H2SC07033,
2048,"HARWELL, DEBORAH B",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,0.0,0.4,False,,37124.0,61,,75.5,1428114.25,1321360.17,,,,,
2049,"JENERETTE, KATHERINE",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,0.0,0.4,False,,37124.0,55,3.89,75.5,1428114.25,1321360.17,South Carolina,07,H8SC01082,H8SC01082,
2050,"JORDAN, WALLACE HERBERT JR ''JAY''",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,False,,37124.0,500,21.64,75.5,1428114.25,1321360.17,South Carolina,07,H2SC07074,H2SC07074,
2051,"MADER, JAMES LAWRENCE",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,False,,37124.0,5,0.48,75.5,1428114.25,1321360.17,South Carolina,07,H2SC07090,H2SC07090,
2052,"PAVILACK, HAROLD",SC,7.0,DEM,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,True,,37124.0,152,3.36,75.5,625272.74,625243.15,South Carolina,07,H2SC07140,H2SC07140,
2053,"PROSSER, CHANDLER CYLE",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,False,,37124.0,500,10.21,75.5,1428114.25,1321360.17,South Carolina,07,H2SC07124,H2SC07124,
2054,"RICE, TOM",SC,7.0,REP,2012,,19.2,REP,0.0,1,0.34149,1.0,0.4,False,,37124.0,20,27.36,75.5,1428114.25,1321360.17,South Carolina,07,H2SC07066,H2SC07066,W
2055,"STEPHENS, GARY MONTGOMERY",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,False,,37124.0,47,,75.5,1428114.25,1321360.17,,,,,
2056,"TINUBU, GLORIA BROMELL",SC,7.0,DEM,2012,,19.2,REP,0.0,0,0.34149,0.0,0.4,True,,37124.0,190,,75.5,625272.74,625243.15,South Carolina,07,H2SC07108,H2SC07108,
2057,"VICK, TED MARTIN",SC,7.0,DEM,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,True,,37124.0,181,7.05,75.5,625272.74,625243.15,South Carolina,07,H2SC07041,H2SC07041,
2058,"VIERS, LARKIN TAYLOR THADDEUS",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,0.0,0.4,False,,37124.0,500,,75.5,1428114.25,1321360.17,,,,,
2059,"WALLACE, RANDAL",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,False,,37124.0,500,1.84,75.5,1428114.25,1321360.17,South Carolina,07,H2SC07116,H2SC07116,
2060,"WITHINGTON, RICHARD B",SC,7.0,REP,2012,,19.2,REP,0.0,0,0.34149,1.0,0.4,False,,37124.0,16,1.71,75.5,1428114.25,1321360.17,,,,,
2061,"BARTH, JEFF",SD,0.0,DEM,2012,0.35489931700000005,26.0,REP,0.45891380200000004,0,0.14615,1.0,0.37,True,4.0,48362.0,192,28.08,77.46842,983834.1,979601.37,South Dakota,00,H2SD01033,H2SD01033,
2062,"NOEM, KRISTI LYNN",SD,0.0,REP,2012,0.35489931700000005,26.0,REP,0.481185001,1,0.14615,0.0,0.37,False,4.0,48362.0,108,100.00,77.46842,2811273.74,2688179.83,South Dakota,00,H0SD00054,H0SD00054,W
2063,"VARILEK, MATT",SD,0.0,DEM,2012,0.35489931700000005,26.0,REP,0.45891380200000004,0,0.14615,1.0,0.37,True,4.0,48362.0,500,71.92,77.46842,983834.1,979601.37,South Dakota,00,H2SD00134,H2SD00134,
2064,"BRACKETT, KAREN SHERRY",TN,1.0,IND,2012,0.407785059,17.9,REP,0.020438877,0,0.05363,0.0,0.37,False,4.0,37239.0,25,,77.3,,,Tennessee,01,H2TN01080,H2TN01080,
2065,"ROE, DAVID PHILLIP DR.",TN,1.0,REP,2012,0.407785059,17.9,REP,0.8083937409999999,1,0.05363,1.0,0.37,False,4.0,37239.0,4,100.00,77.3,706755.61,511316.38,Tennessee,01,H6TN01388,H6TN01388,W
2066,"SALYER, MICHAEL D.",TN,1.0,IND,2012,0.407785059,17.9,REP,0.020438877,0,0.05363,1.0,0.37,False,4.0,37239.0,1,,77.3,,,Tennessee,01,H2TN01098,H2TN01098,
2067,"SMITH, ROBERT N.",TN,1.0,GRE,2012,0.407785059,17.9,REP,0.0,0,0.05363,1.0,0.37,False,4.0,37239.0,7,,77.3,,,,,,,
2068,"WOODRUFF, ALAN P",TN,1.0,DEM,2012,0.407785059,17.9,REP,0.17116738199999998,0,0.05363,1.0,0.37,True,4.0,37239.0,110,100.00,77.3,24171.0,23156.33,Tennessee,01,H2TN01072,H2TN01072,
2069,"BRANDON, STEWART",TN,2.0,IND,2012,0.270710059,27.9,REP,0.03566732,0,0.10727,1.0,0.37,False,3.0,44732.0,500,,77.4,,,Tennessee,02,H2TN02104,H2TN02104,
2070,"CIPARRO, NICK",TN,2.0,REP,2012,0.270710059,27.9,REP,0.81783366,0,0.10727,1.0,0.37,False,3.0,44732.0,51,7.61,77.4,650921.79,548500.62,Tennessee,02,H2TN02088,H2TN02088,
2071,"DRYER, NORRIS",TN,2.0,GRE,2012,0.270710059,27.9,REP,0.0,0,0.10727,1.0,0.37,False,3.0,44732.0,500,,77.4,,,Tennessee,02,H2TN02112,H2TN02112,
2072,"DUNCAN, JOHN J REP. JR.",TN,2.0,REP,2012,0.270710059,27.9,REP,0.81783366,1,0.10727,1.0,0.37,False,3.0,44732.0,6,83.39,77.4,650921.79,548500.62,Tennessee,02,H8TN02069,H8TN02069,W
2073,"GOODALE, TROY CHRISTOPHER",TN,2.0,DEM,2012,0.270710059,27.9,REP,0.146499019,0,0.10727,1.0,0.37,True,3.0,44732.0,62,100.00,77.4,14229.0,15061.0,Tennessee,02,H2TN02021,H2TN02021,
2074,"LEINWEBEER, JOSEPH JR.",TN,2.0,REP,2012,0.270710059,27.9,REP,0.81783366,0,0.10727,1.0,0.37,False,3.0,44732.0,11,,77.4,650921.79,548500.62,Tennessee,02,H2TN02096,H2TN02096,
2075,"SAMPLES, WILLIAM GREGORY",TN,2.0,IND,2012,0.270710059,27.9,REP,0.03566732,0,0.10727,1.0,0.37,False,3.0,44732.0,9,,77.4,,,Tennessee,02,H4TN02035,H4TN02035,
2076,"BHALLA, RANJIT (RON)",TN,3.0,REP,2012,0.44230242799999997,20.6,REP,0.567902453,0,0.14755,1.0,0.37,False,4.0,40876.0,500,1.21,76.3,1412229.34,1398209.9,Tennessee,03,H2TN03169,H2TN03169,
2077,"DENISTON , MATTHEW",TN,3.0,IND,2012,0.44230242799999997,20.6,REP,0.152027694,0,0.14755,1.0,0.37,False,4.0,40876.0,500,,76.3,,,Tennessee,03,H2TN03177,H2TN03177,
2078,"FLEISCHMANN, CHARLES J",TN,3.0,REP,2012,0.44230242799999997,20.6,REP,0.567902453,1,0.14755,1.0,0.37,False,4.0,40876.0,23,39.07,76.3,1412229.34,1398209.9,Tennessee,03,H0TN03254,H0TN03254,W
2079,"HEADRICK, MARY MARGARET",TN,3.0,DEM,2012,0.44230242799999997,20.6,REP,0.280069852,0,0.14755,0.0,0.37,True,4.0,40876.0,15,67.03,76.3,118782.23,116622.71,Tennessee,03,H2TN03144,H2TN03144,
2080,"MAYFIELD, CHARLES SCOTT JR",TN,3.0,REP,2012,0.44230242799999997,20.6,REP,0.567902453,0,0.14755,1.0,0.37,False,4.0,40876.0,23,31.02,76.3,1412229.34,1398209.9,Tennessee,03,H2TN03151,H2TN03151,
2081,"TAYLOR, WILLIAM H II",TN,3.0,DEM,2012,0.44230242799999997,20.6,REP,0.280069852,0,0.14755,1.0,0.37,True,4.0,40876.0,9,32.97,76.3,118782.23,116622.71,Tennessee,03,H2TN03136,H2TN03136,
2082,"WAMP, THOMAS WESTON",TN,3.0,REP,2012,0.44230242799999997,20.6,REP,0.567902453,0,0.14755,1.0,0.37,False,4.0,40876.0,20,28.70,76.3,1412229.34,1398209.9,Tennessee,03,H2TN03128,H2TN03128,
2083,"DESJARLAIS, SCOTT EUGENE",TN,4.0,REP,2012,0.420383971,19.4,REP,0.570659363,1,0.13172,1.0,0.37,False,0.0,43563.0,17,76.76,76,1260459.29,1266553.7,Tennessee,04,H0TN04195,H0TN04195,W
2084,"KELLEY , SHANNON",TN,4.0,REP,2012,0.420383971,19.4,REP,0.570659363,0,0.13172,0.0,0.37,False,0.0,43563.0,500,,76,1260459.29,1266553.7,Tennessee,04,H2TN04266,H2TN04266,
2085,"STEWART, RICHARD ERIC",TN,4.0,DEM,2012,0.420383971,19.4,REP,0.385606314,0,0.13172,1.0,0.37,True,0.0,43563.0,16,,76,710406.83,700575.49,Tennessee,04,H2TN04258,H2TN04258,
2086,"COOPER, JAMES H.S.",TN,5.0,DEM,2012,0.329582488,33.0,REP,0.56226398,1,0.3515,1.0,0.37,True,0.0,44322.0,5,100.00,78.4,1213184.51,664008.33,Tennessee,05,H2TN05131,H2TN05131,W
2087,"JONES, JUSTIN",TN,5.0,REP,2012,0.329582488,33.0,REP,0.420748234,0,0.3515,1.0,0.37,False,0.0,44322.0,38,16.35,78.4,46183.39,45439.6,Tennessee,05,H2TN05255,H2TN05255,
2088,"MIGLIETTA, JOHN",TN,5.0,GRE,2012,0.329582488,33.0,REP,0.0,0,0.3515,1.0,0.37,False,0.0,44322.0,6,,78.4,,,Tennessee,05,H8TN05252,H8TN05252,
2089,"RIES, BOB",TN,5.0,REP,2012,0.329582488,33.0,REP,0.420748234,0,0.3515,1.0,0.37,False,0.0,44322.0,7,26.22,78.4,46183.39,45439.6,Tennessee,05,H0TN05150,H0TN05150,
2090,"SMITH , JOHN (BIG JOHN)",TN,5.0,REP,2012,0.329582488,33.0,REP,0.420748234,0,0.3515,1.0,0.37,False,0.0,44322.0,500,,78.4,46183.39,45439.6,Tennessee,05,H2TN05263,H2TN05263,
2091,"STAATS, RICHARD BRADLEY",TN,5.0,REP,2012,0.329582488,33.0,REP,0.420748234,0,0.3515,1.0,0.37,False,0.0,44322.0,16,26.42,78.4,46183.39,45439.6,Tennessee,05,H2TN05271,H2TN05271,
2092,"TARUM , TRACY C.",TN,5.0,REP,2012,0.329582488,33.0,REP,0.420748234,0,0.3515,0.0,0.37,False,0.0,44322.0,500,,78.4,46183.39,45439.6,Tennessee,05,H0TN05242,H0TN05242,
2093,"BEASLEY, SCOTT",TN,6.0,IND,2012,0.304510605,19.1,REP,0.033608255,0,0.08058,1.0,0.37,False,3.0,44735.0,17,,78.4,,,Tennessee,06,H2TN06121,H2TN06121,
2094,"BLACK, DIANE L MRS.",TN,6.0,REP,2012,0.304510605,19.1,REP,0.672568085,1,0.08058,0.0,0.37,False,3.0,44735.0,123,69.38,78.4,2437229.66,2153237.88,Tennessee,06,H0TN06257,H0TN06257,W
2095,"RILEY, PAT",TN,6.0,GRE,2012,0.304510605,19.1,REP,0.0,0,0.08058,0.0,0.37,False,3.0,44735.0,37,,78.4,,,Tennessee,06,H2TN06147,H2TN06147,
2096,"ROBINSON, RACHEL",TN,6.0,DEM,2012,0.304510605,19.1,REP,0.0,0,0.08058,0.0,0.37,True,3.0,44735.0,33,,78.4,,,Tennessee,06,H2TN06139,H2TN06139,
2097,"ZELENIK, LOU ANN",TN,6.0,REP,2012,0.304510605,19.1,REP,0.672568085,0,0.08058,0.0,0.37,False,3.0,44735.0,500,30.62,78.4,2437229.66,2153237.88,Tennessee,06,H0TN06224,H0TN06224,
2098,"AKIN, WILLIAM RYAN",TN,7.0,IND,2012,0.318479009,24.6,REP,0.028781827000000003,0,0.15629,1.0,0.37,False,3.0,48542.0,9,,77.94,,,Tennessee,07,H2TN07186,H2TN07186,
2099,"AMOUZOUVIK, CREDO COMLAN",TN,7.0,DEM,2012,0.318479009,24.6,REP,0.247500945,0,0.15629,1.0,0.37,True,3.0,48542.0,500,100.00,77.94,0.0,0.0,Tennessee,07,H2TN07178,H2TN07178,
2100,"ARNOLD, JACK TODD",TN,7.0,IND,2012,0.318479009,24.6,REP,0.028781827000000003,0,0.15629,1.0,0.37,False,3.0,48542.0,146,,77.94,,,Tennessee,07,H2TN07160,H2TN07160,
2101,"BLACKBURN, MARSHA MRS.",TN,7.0,REP,2012,0.318479009,24.6,REP,0.7237172279999999,1,0.15629,0.0,0.37,False,3.0,48542.0,500,100.00,77.94,1779731.37,1408632.56,Tennessee,07,H2TN06030,H2TN06030,W
2102,"LADNER, LEONARD (LARRY) D.",TN,7.0,IND,2012,0.318479009,24.6,REP,0.028781827000000003,0,0.15629,1.0,0.37,False,3.0,48542.0,166,,77.94,,,Tennessee,07,H2TN07194,H2TN07194,
2103,"SWITZER, HOWARD MICHAEL",TN,7.0,GRE,2012,0.318479009,24.6,REP,0.0,0,0.15629,1.0,0.37,False,3.0,48542.0,188,,77.94,,,Tennessee,07,H2TN07202,H2TN07202,
2104,"BRADLEY, WES",TN,8.0,DEM,2012,0.241922892,27.2,REP,0.388040978,0,0.23149,1.0,0.37,True,0.0,50260.0,500,36.91,78.3,26672.99,26673.15,Tennessee,08,H2TN08119,H2TN08119,
2105,"DIXON, TIMOTHY D",TN,8.0,DEM,2012,0.241922892,27.2,REP,0.388040978,0,0.23149,1.0,0.37,True,0.0,50260.0,21,37.89,78.3,26672.99,26673.15,Tennessee,08,H2TN08127,H2TN08127,
2106,"FINCHER, STEVE",TN,8.0,REP,2012,0.241922892,27.2,REP,0.589940563,1,0.23149,1.0,0.37,False,0.0,50260.0,159,86.66,78.3,2251745.71,911702.99,Tennessee,08,H0TN08246,H0TN08246,W
2107,"HART, JAMES",TN,8.0,IND,2012,0.241922892,27.2,REP,0.021964697000000002,0,0.23149,1.0,0.37,False,0.0,50260.0,5,,78.3,,,Tennessee,08,H2TN08077,H2TN08077,
2108,"JUSTICE, ANNETTE",TN,8.0,REP,2012,0.241922892,27.2,REP,0.589940563,0,0.23149,0.0,0.37,False,0.0,50260.0,176,13.34,78.3,2251745.71,911702.99,Tennessee,08,H2TN08143,H2TN08143,
2109,"RAWLES , MARK J.",TN,8.0,IND,2012,0.241922892,27.2,REP,0.021964697000000002,0,0.23149,1.0,0.37,False,0.0,50260.0,500,,78.3,,,Tennessee,08,H0TN08329,H0TN08329,
2110,"STOSCHECK, CHRISTA",TN,8.0,DEM,2012,0.241922892,27.2,REP,0.388040978,0,0.23149,0.0,0.37,True,0.0,50260.0,500,25.19,78.3,26672.99,26673.15,Tennessee,08,H2TN08135,H2TN08135,
2111,"TAYLOR-SHELBY, MARY",TN,8.0,IND,2012,0.241922892,27.2,REP,0.021964697000000002,0,0.23149,0.0,0.37,False,0.0,50260.0,15,,78.3,,,,,,,
2112,"BERGMANN, CHARLOTTE",TN,9.0,REP,2012,0.277493188,22.0,REP,0.251128555,0,0.71738,0.0,0.37,False,,35272.0,500,23.94,75.3,1593376.23,1568657.35,Tennessee,09,H0TN09061,H0TN09061,
2113,"COHEN, STEPHEN IRA",TN,9.0,DEM,2012,0.277493188,22.0,REP,0.739969016,1,0.71738,1.0,0.37,True,,35272.0,33,89.30,75.3,831885.68,820326.73,Tennessee,09,H6TN09068,H6TN09068,W
2114,"FLINN, GEORGE S. JR.",TN,9.0,REP,2012,0.277493188,22.0,REP,0.251128555,0,0.71738,1.0,0.37,False,,35272.0,53,63.95,75.3,1593376.23,1568657.35,Tennessee,09,H0TN08287,H0TN08287,
2115,"HART, TOMEKA ROCHELLE",TN,9.0,DEM,2012,0.277493188,22.0,REP,0.739969016,0,0.71738,0.0,0.37,True,,35272.0,500,,75.3,831885.68,820326.73,Tennessee,09,H2TN09141,H2TN09141,
2116,"JOINER, GREGORY M.",TN,9.0,IND,2012,0.277493188,22.0,REP,0.008902429,0,0.71738,1.0,0.37,False,,35272.0,29,,75.3,,,Tennessee,09,H2TN09174,H2TN09174,
2117,"LUNATI, ERNEST H",TN,9.0,REP,2012,0.277493188,22.0,REP,0.251128555,0,0.71738,1.0,0.37,False,,35272.0,158,2.00,75.3,1593376.23,1568657.35,Tennessee,09,H8TN09056,H8TN09056,
2118,"SAULSBERRY, BRIAN L.",TN,9.0,IND,2012,0.277493188,22.0,REP,0.008902429,0,0.71738,1.0,0.37,False,,35272.0,8,,75.3,,,Tennessee,09,H2TN09166,H2TN09166,
2119,"SMITH, KIMBERLEE ELAINE",TN,9.0,IND,2012,0.277493188,22.0,REP,0.008902429,0,0.71738,0.0,0.37,False,,35272.0,500,,75.3,,,Tennessee,09,H2TN09190,H2TN09190,
2120,"STOOKSBERRY, ROLLIN WILSON",TN,9.0,REP,2012,0.277493188,22.0,REP,0.251128555,0,0.71738,1.0,0.37,False,,35272.0,500,10.11,75.3,1593376.23,1568657.35,Tennessee,09,H2TN09158,H2TN09158,
2121,"YOUNG, MARC STEVEN",TX,0.0,REP,2012,,,REP,0.0,0,,1.0,0.41,False,3.0,,89,,76.98947,742346.57,759161.55,,,,,
2122,"GOHMERT, LOUIE",TX,1.0,REP,2012,,19.6,REP,0.897294898,1,0.23238000000000003,1.0,0.41,False,3.0,42019.0,500,100.00,77.6381,742346.57,759161.55,Texas,01,H4TX04039,H4TX04039,W
2123,"MCKELLAR, SHIRLEY JONETTA  DR",TX,1.0,DEM,2012,,19.6,REP,0.0,0,0.23238000000000003,1.0,0.41,True,3.0,42019.0,500,100.00,77.6381,52936.84,52774.06,Texas,01,H2TX01062,H2TX01062,
2124,"PATERSON, CLARK",TX,1.0,LIB,2012,,19.6,REP,0.10270510199999999,0,0.23238000000000003,1.0,0.41,False,3.0,42019.0,500,,77.6381,,,Texas,01,H2TX01070,H2TX01070,
2125,"DOUGHERTY, JAMES SAMPSON",TX,2.0,DEM,2012,,37.9,REP,0.0,0,0.27187,1.0,0.41,True,4.0,70434.0,5,100.00,77.8,48168.7,45945.41,Texas,02,H2TX02094,H2TX02094,
2126,"DUNCAN, KENNETH",TX,2.0,LIB,2012,,37.9,REP,0.11388868099999999,0,0.27187,1.0,0.41,False,4.0,70434.0,31,,77.8,,,Texas,02,H2TX00130,H2TX00130,
2127,"MONK, ELDON DEAN",TX,2.0,IND,2012,,37.9,REP,0.0,0,0.27187,1.0,0.41,False,4.0,70434.0,500,,77.8,,,,,,,
2128,"POE, TED",TX,2.0,REP,2012,,37.9,REP,0.8861113190000001,1,0.27187,1.0,0.41,False,4.0,70434.0,181,100.00,77.8,966270.91,480982.47,Texas,02,H4TX02108,H4TX02108,W
2129,"ROBERTS, MARK ANTHONY",TX,2.0,GRE,2012,,37.9,REP,0.0,0,0.27187,1.0,0.41,False,4.0,70434.0,18,,77.8,,,Texas,02,H2TX02102,H2TX02102,
2130,"CAESAR, JOSHUA C",TX,3.0,REP,2012,,51.2,REP,0.6628147679999999,0,0.27505,1.0,0.41,False,4.0,82152.0,24,4.95,78.5,1136768.09,972691.45,Texas,03,H2TX03258,H2TX03258,
2131,"JOHNSON, SAMUEL ROBERT",TX,3.0,REP,2012,,51.2,REP,0.6628147679999999,1,0.27505,1.0,0.41,False,4.0,82152.0,64,83.06,78.5,1136768.09,972691.45,Texas,03,H2TX03118,H2TX03118,W
2132,"LINGENFELDER, JOHN JR.",TX,3.0,DEM,2012,,51.2,REP,0.0,0,0.27505,1.0,0.41,True,4.0,82152.0,6,,78.5,,,,,,,
2133,"PIERCE, HARRY LEE",TX,3.0,REP,2012,,51.2,REP,0.6628147679999999,0,0.27505,1.0,0.41,False,4.0,82152.0,200,11.99,78.5,1136768.09,972691.45,Texas,03,H8TX03065,H8TX03065,
2134,"CLARK, STEVE",TX,4.0,REP,2012,,19.0,REP,0.731874644,0,0.17693,1.0,0.41,False,4.0,45112.0,159,20.96,79,563641.45,598127.32,Texas,04,H4TX04070,H4TX04070,
2135,"COOPER, JOHNNY RAY RAY",TX,4.0,REP,2012,,19.0,REP,0.731874644,0,0.17693,1.0,0.41,False,4.0,45112.0,88,,79,563641.45,598127.32,,,,,
2136,"GIGLIOTTI, LOUIS PAUL",TX,4.0,REP,2012,,19.0,REP,0.731874644,0,0.17693,1.0,0.41,False,4.0,45112.0,136,20.67,79,563641.45,598127.32,Texas,04,H0TX04136,H0TX04136,
2137,"GRIFFING, THOMAS",TX,4.0,LIB,2012,,19.0,REP,0.025385697000000002,0,0.17693,1.0,0.41,False,4.0,45112.0,20,,79,,,Texas,04,H2TX04082,H2TX04082,
2138,"HALL, RALPH MOODY",TX,4.0,REP,2012,,19.0,REP,0.731874644,1,0.17693,1.0,0.41,False,4.0,45112.0,171,58.37,79,563641.45,598127.32,Texas,04,H0TX04037,H0TX04037,W
2139,"HATHCOX, VALINDA",TX,4.0,DEM,2012,,19.0,REP,0.219957485,0,0.17693,0.0,0.41,True,4.0,45112.0,500,100.00,79,0.0,0.0,Texas,04,H8TX04139,H8TX04139,
2140,"JOHNSON, JAMES KENNETH",TX,4.0,REP,2012,,19.0,REP,0.731874644,0,0.17693,1.0,0.41,False,4.0,45112.0,5,83.06,79,563641.45,598127.32,,,,,
2141,"ROSTEK, FRED",TX,4.0,UNK,2012,,19.0,REP,0.0,0,0.17693,1.0,0.41,False,4.0,45112.0,500,,79,,,Texas,04,H2TX04090,H2TX04090,
2142,"ASHBY, KEN",TX,5.0,LIB,2012,,17.9,REP,0.019544231999999998,0,0.24514,1.0,0.41,False,0.0,43436.0,31,,78.2,,,Texas,05,H8TX05052,H8TX05052,
2143,"BERRY, TOM",TX,5.0,DEM,2012,,17.9,REP,0.275185168,0,0.24514,1.0,0.41,True,0.0,43436.0,20,31.28,78.2,7843.98,7842.5,Texas,05,H0TX05091,H0TX05091,
2144,"HENSARLING, JEB HON.",TX,5.0,REP,2012,,17.9,REP,0.7052706,1,0.24514,1.0,0.41,False,0.0,43436.0,500,100.00,78.2,3017392.46,2583174.15,Texas,05,H2TX05121,H2TX05121,W
2145,"MROSKO, LINDA SUZANNE",TX,5.0,DEM,2012,,17.9,REP,0.275185168,0,0.24514,0.0,0.41,True,0.0,43436.0,68,39.16,78.2,7843.98,7842.5,Texas,05,H2TX05204,H2TX05204,
2146,"WALLACE, PAT",TX,5.0,DEM,2012,,17.9,REP,0.275185168,0,0.24514,0.0,0.41,True,0.0,43436.0,37,29.56,78.2,7843.98,7842.5,Texas,05,H2TX05212,H2TX05212,
2147,"BARTON, JOE LINUS",TX,6.0,REP,2012,,28.5,REP,0.659091888,1,0.29531999999999997,1.0,0.41,False,0.0,59024.0,107,63.22,78.5,1535592.48,2152615.75,Texas,06,H4TX06117,H4TX06117,W
