,Cand_Name,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,seat_transition,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,STATE,D,FEC ID#,Cand_Id,GE WINNER INDICATOR
2118,"VAKIL, TEJAS",TX,21.0,DEM,2016,0.527660789,44.8,REP,0.0,0,0.13717000000000001,1.0,0.46,True,0.0,68987.0,500,,79.74667,70405.96,70406.96,Texas,21,H6TX21244,H6TX21244,
2119,"WAKELY, THOMAS MR.",TX,21.0,DEM,2016,0.527660789,44.8,REP,0.0,0,0.13717000000000001,1.0,0.46,True,0.0,68987.0,20,,79.74667,70405.96,70406.96,Texas,21,H6TX21228,H6TX21228,
2120,"BLATT, DOUGLAS JAMES MR",TX,22.0,DEM,2016,0.474943365,43.9,REP,0.315664463,0,0.39593,1.0,0.46,True,0.0,87901.0,50,,70.7,24584.0,36495.44,,,,,
2121,"GIBSON, MARK",TX,22.0,DEM,2016,0.474943365,43.9,REP,0.315664463,0,0.39593,1.0,0.46,True,0.0,87901.0,18,46.81,70.7,24584.0,36495.44,Texas,22,H4TX22163,H4TX22163,
2122,"HASSAN, AHMAD R",TX,22.0,DEM,2016,0.474943365,43.9,REP,0.315664463,0,0.39593,1.0,0.46,True,0.0,87901.0,500,,70.7,24584.0,36495.44,Texas,22,H6TX22242,H6TX22242,
2123,"OLSON, PETER G.",TX,22.0,REP,2016,0.474943365,43.9,REP,0.665459272,1,0.39593,1.0,0.46,False,0.0,87901.0,55,100.00,70.7,1517419.77,1390120.5,Texas,22,H8TX22107,H8TX22107,W
2124,"ROURKE, ROBB O",TX,22.0,DEM,2016,0.474943365,43.9,REP,0.315664463,0,0.39593,1.0,0.46,True,0.0,87901.0,500,,70.7,24584.0,36495.44,,,,,
2125,"CORVALAN, RUBEN",TX,23.0,LIB,2016,0.553951857,21.4,REP,0.025409558999999998,0,0.19702,1.0,0.46,False,0.0,51293.0,182,,70,,,Texas,23,H4TX23088,H4TX23088,
2126,"GALLEGO, PETE",TX,23.0,DEM,2016,0.553951857,21.4,REP,0.47680392299999996,0,0.19702,1.0,0.46,True,0.0,51293.0,55,100.00,70,2153042.38,2181644.87,Texas,23,H2TX23124,H2TX23124,
2127,"HURD, WILLIAM",TX,23.0,REP,2016,0.553951857,21.4,REP,0.49778651799999996,1,0.19702,1.0,0.46,False,0.0,51293.0,9,40.96,70,4061684.94,4109803.72,Texas,23,H0TX23086,H0TX23086,W
2128,"KEENEN, LEE THOMAS DR. JR.",TX,23.0,DEM,2016,0.553951857,21.4,REP,0.47680392299999996,0,0.19702,1.0,0.46,True,0.0,51293.0,131,,70,2153042.38,2181644.87,Texas,23,H6TX23190,H6TX23190,
2129,"PETERSON, WILLIAM SCOTT 'HART'",TX,23.0,REP,2016,0.553951857,21.4,REP,0.49778651799999996,0,0.19702,1.0,0.46,False,0.0,51293.0,9,,70,4061684.94,4109803.72,Texas,23,H6TX23208,H6TX23208,
2130,"VARGAS, PHILLIP",TX,23.0,DEM,2016,0.553951857,21.4,REP,0.47680392299999996,0,0.19702,1.0,0.46,True,0.0,51293.0,71,,70,2153042.38,2181644.87,,,,,
2131,"KOLLS, MIKE",TX,24.0,LIB,2016,0.479396172,44.2,REP,0.02646575,0,0.37361,1.0,0.46,False,4.0,70454.0,1,,70.61579,,,Texas,24,H4TX24151,H4TX24151,
2132,"LOZANO, ROY E",TX,24.0,REP,2016,0.479396172,44.2,REP,0.650448037,0,0.37361,1.0,0.46,False,4.0,70454.0,125,,70.61579,983112.66,478705.18,,,,,
2133,"MARCHANT, KENNY E MR.",TX,24.0,REP,2016,0.479396172,44.2,REP,0.650448037,1,0.37361,1.0,0.46,False,4.0,70454.0,500,100.00,70.61579,983112.66,478705.18,Texas,24,H4TX24094,H4TX24094,W
2134,"MCCORMICK, KEVIN",TX,24.0,GRE,2016,0.479396172,44.2,REP,0.0,0,0.37361,1.0,0.46,False,4.0,70454.0,13,,70.61579,,,Texas,24,H6TX24156,H6TX24156,
2135,"MCDOWELL, JAN",TX,24.0,DEM,2016,0.479396172,44.2,REP,0.323086213,0,0.37361,0.0,0.46,True,4.0,70454.0,500,,70.61579,21567.46,21449.02,Texas,24,H6TX24149,H6TX24149,
2136,"RANGEL, ROLAND",TX,24.0,LIB,2016,0.479396172,44.2,REP,0.02646575,0,0.37361,1.0,0.46,False,4.0,70454.0,500,,70.61579,,,Texas,24,H6TX24164,H6TX24164,
2137,"SPARKS, DAVID",TX,24.0,LIB,2016,0.479396172,44.2,REP,0.02646575,0,0.37361,1.0,0.46,False,4.0,70454.0,4,,70.61579,,,Texas,24,H0TX24126,H0TX24126,
2138,"SCHNEIDERMAN, LOREN MARC",TX,25.0,LIB,2016,0.563523287,35.8,REP,0.035416538,0,0.1641,1.0,0.46,False,0.0,69083.0,500,,70.98571,,,Texas,25,H6TX25187,H6TX25187,
2139,"THOMAS, KATHLEEN",TX,25.0,DEM,2016,0.563523287,35.8,REP,0.362389885,0,0.1641,0.0,0.46,True,0.0,69083.0,69,,70.98571,53493.24,50014.84,Texas,25,H6TX25179,H6TX25179,
2140,"TIDWELL, EDWARD",TX,25.0,LIB,2016,0.563523287,35.8,REP,0.035416538,0,0.1641,1.0,0.46,False,0.0,69083.0,40,,70.98571,,,Texas,25,H6TX25195,H6TX25195,
2141,"WILLIAMS, ROGER",TX,25.0,REP,2016,0.563523287,35.8,REP,0.602193577,1,0.1641,1.0,0.46,False,0.0,69083.0,92,100.00,70.98571,1692142.67,1189560.93,Texas,25,H2TX33040,H2TX33040,W
2142,"BEEBE, MICAH",TX,26.0,REP,2016,0.47646608100000004,41.4,REP,0.826634622,0,0.21645999999999999,1.0,0.46,False,0.0,87272.0,500,,71.1,1356397.47,1083348.15,Texas,26,H6TX26128,H6TX26128,
2143,"BOLER, MARK",TX,26.0,LIB,2016,0.47646608100000004,41.4,REP,0.17336537800000001,0,0.21645999999999999,1.0,0.46,False,0.0,87272.0,18,,71.1,,,Texas,26,H0TX26105,H0TX26105,
2144,"BURGESS, MICHAEL C. DR.",TX,26.0,REP,2016,0.47646608100000004,41.4,REP,0.826634622,1,0.21645999999999999,1.0,0.46,False,0.0,87272.0,1,82.62,71.1,1356397.47,1083348.15,Texas,26,H2TX26093,H2TX26093,W
2145,"KRAUSE, JOEL AUGUST",TX,26.0,REP,2016,0.47646608100000004,41.4,REP,0.826634622,0,0.21645999999999999,1.0,0.46,False,0.0,87272.0,75,15.67,71.1,1356397.47,1083348.15,Texas,26,H4TX26081,H4TX26081,
2146,"MAUCK, ERIC",TX,26.0,DEM,2016,0.47646608100000004,41.4,REP,0.0,0,0.21645999999999999,1.0,0.46,True,0.0,87272.0,14,,71.1,0.0,0.0,Texas,26,H6TX26102,H6TX26102,
2147,"SOMERVILL, ROBERT ERIC",TX,26.0,REP,2016,0.47646608100000004,41.4,REP,0.826634622,0,0.21645999999999999,1.0,0.46,False,0.0,87272.0,7,,71.1,1356397.47,1083348.15,,,,,
2148,"BARRERA, RAUL (ROY)",TX,27.0,DEM,2016,0.5489796929999999,18.7,REP,0.336917289,0,0.15671,1.0,0.46,True,0.0,53047.0,500,,71.7,20404.52,18698.17,Texas,27,H6TX27092,H6TX27092,
2149,"DEEB, GREGORY PATRICK",TX,27.0,REP,2016,0.5489796929999999,18.7,REP,0.635970301,0,0.15671,1.0,0.46,False,0.0,53047.0,29,,71.7,1099142.68,1108699.54,Texas,27,H6TX27084,H6TX27084,
2150,"FARENTHOLD, RANDOLPH BLAKE",TX,27.0,REP,2016,0.5489796929999999,18.7,REP,0.635970301,1,0.15671,1.0,0.46,False,0.0,53047.0,500,100.00,71.7,1099142.68,1108699.54,Texas,27,H0TX27061,H0TX27061,W
2151,"HARRINGTON, JOHN WESLEY IV",TX,27.0,REP,2016,0.5489796929999999,18.7,REP,0.635970301,0,0.15671,1.0,0.46,False,0.0,53047.0,6,,71.7,1099142.68,1108699.54,,,,,
2152,"MADRIGAL, RAY",TX,27.0,DEM,2016,0.5489796929999999,18.7,REP,0.336917289,0,0.15671,1.0,0.46,True,0.0,53047.0,500,,71.7,20404.52,18698.17,Texas,27,H6TX27100,H6TX27100,
2153,"RAASCH, WAYNE GORDON",TX,27.0,DEM,2016,0.5489796929999999,18.7,REP,0.336917289,0,0.15671,1.0,0.46,True,0.0,53047.0,112,,71.7,20404.52,18698.17,Texas,27,H6TX27068,H6TX27068,
2154,"CARY, MICHAEL DWAIN",TX,28.0,GRE,2016,0.558632716,17.7,REP,0.045642009000000004,0,0.11986,1.0,0.46,False,0.0,44021.0,1,,71.1,,,Texas,28,H4TX28061,H4TX28061,
2155,"CUELLAR, HENRY",TX,28.0,DEM,2016,0.558632716,17.7,REP,0.821004518,1,0.11986,1.0,0.46,True,0.0,44021.0,120,100.00,71.1,1682663.77,922632.21,Texas,28,H2TX23082,H2TX23082,W
2156,"HARDIN, ZEFFEN MR",TX,28.0,REP,2016,0.558632716,17.7,REP,0.0,0,0.11986,1.0,0.46,False,0.0,44021.0,500,,71.1,0.0,0.0,Texas,28,H6TX28074,H6TX28074,
2157,"HAYWARD, WILLIAM R",TX,28.0,DEM,2016,0.558632716,17.7,REP,0.821004518,0,0.11986,1.0,0.46,True,0.0,44021.0,9,,71.1,1682663.77,922632.21,Texas,28,H2TX28057,H2TX28057,
2158,"GARCIA, ADRIAN",TX,29.0,DEM,2016,0.500249932,9.3,REP,0.8954987759999999,0,0.22809000000000001,1.0,0.46,True,0.0,41737.0,143,,71.5,1798927.89,1903402.3,Texas,29,H6TX29064,H6TX29064,
2159,"GARCIA, DOMINIQUE MICHELLE",TX,29.0,DEM,2016,0.500249932,9.3,REP,0.8954987759999999,0,0.22809000000000001,0.0,0.46,True,0.0,41737.0,500,,71.5,1798927.89,1903402.3,Texas,29,H6TX29056,H6TX29056,
2160,"GARZA, JULIO",TX,29.0,REP,2016,0.500249932,9.3,REP,0.0,0,0.22809000000000001,1.0,0.46,False,0.0,41737.0,500,,71.5,0.0,0.0,Texas,29,H6TX29072,H6TX29072,
2161,"GREEN, RAYMOND E. 'GENE'",TX,29.0,DEM,2016,0.500249932,9.3,REP,0.8954987759999999,1,0.22809000000000001,1.0,0.46,True,0.0,41737.0,61,100.00,71.5,1798927.89,1903402.3,Texas,29,H2TX29030,H2TX29030,W
2162,"PARTSCH, JAMES GALVAN",TX,29.0,GRE,2016,0.500249932,9.3,REP,0.0,0,0.22809000000000001,1.0,0.46,False,0.0,41737.0,5,,71.5,,,Texas,29,H6TX29098,H6TX29098,
2163,"PEREZ, N RUBEN",TX,29.0,LIB,2016,0.500249932,9.3,REP,0.104501224,0,0.22809000000000001,1.0,0.46,False,0.0,41737.0,500,,71.5,,,Texas,29,H6TX29114,H6TX29114,
2164,"SCHAFRANEK, ROBERT",TX,29.0,REP,2016,0.500249932,9.3,REP,0.0,0,0.22809000000000001,1.0,0.46,False,0.0,41737.0,7,,71.5,0.0,0.0,Texas,29,H6TX29080,H6TX29080,
2165,"BRASHEAR-MODICA, JERRY LEE",TX,30.0,DEM,2016,0.578014047,19.8,REP,0.879462724,0,0.51248,1.0,0.46,True,0.0,44689.0,63,,71.2,382090.34,374033.21,,,,,
2166,"CARAWAY, BARBARA LEN MALLORY",TX,30.0,DEM,2016,0.578014047,19.8,REP,0.879462724,0,0.51248,0.0,0.46,True,0.0,44689.0,76,30.07,71.2,382090.34,374033.21,Texas,30,H2TX30079,H2TX30079,
2167,"JOHNSON, EDDIE BERNICE",TX,30.0,DEM,2016,0.578014047,19.8,REP,0.879462724,1,0.51248,0.0,0.46,True,0.0,44689.0,165,80.56,71.2,382090.34,374033.21,Texas,30,H2TX00015,H2TX00015,W
2168,"LINGERFELT, CHARLES B",TX,30.0,REP,2016,0.578014047,19.8,REP,0.0,0,0.51248,1.0,0.46,False,0.0,44689.0,23,,71.2,0.0,0.0,Texas,30,H0TX30032,H0TX30032,
2169,"PRENTICE, THOM",TX,30.0,GRE,2016,0.578014047,19.8,REP,0.0,0,0.51248,1.0,0.46,False,0.0,44689.0,500,,71.2,,,Texas,30,H6TX30146,H6TX30146,
2170,"VANCE, BRANDON JOVAL",TX,30.0,DEM,2016,0.578014047,19.8,REP,0.879462724,0,0.51248,1.0,0.46,True,0.0,44689.0,52,,71.2,382090.34,374033.21,Texas,30,H6TX30138,H6TX30138,
2171,"WOODS, JARRETT",TX,30.0,LIB,2016,0.578014047,19.8,REP,0.06762262200000001,0,0.51248,1.0,0.46,False,0.0,44689.0,500,,71.2,,,Texas,30,H8TX30035,H8TX30035,
2172,"BALLARD, SCOTT J",TX,31.0,LIB,2016,0.37901271200000003,33.7,REP,0.039894286,0,0.24502,1.0,0.46,False,0.0,69228.0,17,,72.6,,,Texas,31,H2TX11095,H2TX11095,
2173,"CARTER, JOHN R. REP.",TX,31.0,REP,2016,0.37901271200000003,33.7,REP,0.640482982,1,0.24502,1.0,0.46,False,0.0,69228.0,6,100.00,72.6,1050387.72,1245057.64,Texas,31,H2TX31044,H2TX31044,W
2174,"CLARK, MIKE",TX,31.0,DEM,2016,0.37901271200000003,33.7,REP,0.319622731,0,0.24502,1.0,0.46,True,0.0,69228.0,1,,72.6,27317.41,26234.94,Texas,31,H6TX31045,H6TX31045,
2175,"CORNELIUS, BOB",TX,31.0,REP,2016,0.37901271200000003,33.7,REP,0.640482982,0,0.24502,1.0,0.46,False,0.0,69228.0,7,,72.6,1050387.72,1245057.64,,,,,
2176,"SWEENEY, MIKE",TX,31.0,REP,2016,0.37901271200000003,33.7,REP,0.640482982,0,0.24502,1.0,0.46,False,0.0,69228.0,1,,72.6,1050387.72,1245057.64,Texas,31,H6TX31052,H6TX31052,
2177,"BROWN, PAUL MICHAEL",TX,32.0,REP,2016,0.578014047,43.0,REP,0.618177276,0,0.31234,1.0,0.46,False,0.0,70119.0,27,26.30,71.98,4637.82,12844.04,Texas,32,H6TX32043,H6TX32043,
2178,"PETER, RICHARD",TX,32.0,REP,2016,0.578014047,43.0,REP,0.618177276,0,0.31234,1.0,0.46,False,0.0,70119.0,16,,71.98,4637.82,12844.04,,,,,
2179,"RAMSLAND, RUSSELL JAMES JR.",TX,32.0,REP,2016,0.578014047,43.0,REP,0.618177276,0,0.31234,1.0,0.46,False,0.0,70119.0,81,,71.98,4637.82,12844.04,Texas,32,H6TX32050,H6TX32050,
2180,"RANKIN, ED",TX,32.0,LIB,2016,0.578014047,43.0,REP,0.027393399,0,0.31234,1.0,0.46,False,0.0,70119.0,40,,71.98,,,Texas,32,H2TX30103,H2TX30103,
2181,"ROUGHNEEN, CHERIE",TX,32.0,REP,2016,0.578014047,43.0,REP,0.618177276,0,0.31234,0.0,0.46,False,0.0,70119.0,500,,71.98,4637.82,12844.04,Texas,32,H6TX32084,H6TX32084,
2182,"SESSIONS, PETE MR.",TX,32.0,REP,2016,0.578014047,43.0,REP,0.618177276,1,0.31234,1.0,0.46,False,0.0,70119.0,55,63.62,71.98,4637.82,12844.04,Texas,32,H2TX03126,H2TX03126,W
2183,"STUARD, GARY",TX,32.0,GRE,2016,0.578014047,43.0,REP,0.0,0,0.31234,1.0,0.46,False,0.0,70119.0,47,,71.98,,,Texas,32,H6TX32092,H6TX32092,
2184,"TOKAR, JEFF",TX,32.0,REP,2016,0.578014047,43.0,REP,0.618177276,0,0.31234,1.0,0.46,False,0.0,70119.0,192,,71.98,4637.82,12844.04,,,,,
2185,"CHADWICK, HOWARD BRUCE",TX,33.0,REP,2016,,9.4,REP,0.0,0,0.33188,1.0,0.46,False,4.0,38445.0,188,,76.1,29870.04,55389.61,Texas,33,H6TX33017,H6TX33017,
2186,"MITCHELL, MONTE MARK",TX,33.0,REP,2016,,9.4,REP,0.0,0,0.33188,1.0,0.46,False,4.0,38445.0,500,,76.1,29870.04,55389.61,Texas,33,H2TX33099,H2TX33099,
2187,"QUINTANILLA, CARLOS",TX,33.0,DEM,2016,,9.4,REP,0.8651367809999999,0,0.33188,1.0,0.46,True,4.0,38445.0,76,,76.1,1402920.35,1238209.49,Texas,33,H6TX33025,H6TX33025,
2188,"REEVES, JASON",TX,33.0,LIB,2016,,9.4,REP,0.0,0,0.33188,1.0,0.46,False,4.0,38445.0,3,,76.1,,,,,,,
2189,"STANLEY, ROY CARL",TX,33.0,GRE,2016,,9.4,REP,0.0,0,0.33188,1.0,0.46,False,4.0,38445.0,125,,76.1,,,,,,,
2190,"VEASEY, MARC ALLISON MR.",TX,33.0,DEM,2016,,9.4,REP,0.8651367809999999,1,0.33188,0.0,0.46,True,4.0,38445.0,89,73.48,76.1,1402920.35,1238209.49,Texas,33,H2TX33073,H2TX33073,W
2191,"GONZALEZ, REY DR.",TX,34.0,REP,2016,,15.1,REP,0.385730561,0,0.07644,1.0,0.46,False,0.0,37989.0,500,,76.1,0.0,0.0,,,,,
2192,"VADEN, WILLIAM R",TX,34.0,REP,2016,,15.1,REP,0.385730561,0,0.07644,1.0,0.46,False,0.0,37989.0,9,,76.1,0.0,0.0,Texas,34,H4TX27030,H4TX27030,
2193,"VELA, FILEMON MR.",TX,34.0,DEM,2016,,15.1,REP,0.594701854,1,0.07644,1.0,0.46,True,0.0,37989.0,500,100.00,76.1,1215318.7,1044105.58,Texas,34,H2TX27190,H2TX27190,W
2194,"WALBECK, MATTHEW DALE",TX,34.0,REP,2016,,15.1,REP,0.385730561,0,0.07644,1.0,0.46,False,0.0,37989.0,10,,76.1,0.0,0.0,,,,,
2195,"DOGGETT, LLOYD",TX,35.0,DEM,2016,,19.0,REP,0.624827228,1,0.27091,1.0,0.46,True,0.0,48490.0,500,100.00,76.1,1061652.65,421480.58,Texas,35,H4TX10028,H4TX10028,W
2196,"NARVAIZ, SUSAN",TX,35.0,REP,2016,,19.0,REP,0.332969602,0,0.27091,0.0,0.46,False,0.0,48490.0,27,100.00,76.1,132376.47,132119.24,Texas,35,H2TX35029,H2TX35029,
2197,"SMITH, RHETT ROSENQUEST",TX,35.0,LIB,2016,,19.0,REP,0.028755521000000003,0,0.27091,1.0,0.46,False,0.0,48490.0,500,60.43,76.1,,,Texas,35,H0TX20090,H0TX20090,
2198,"TRIMBLE, SCOTT",TX,35.0,GRE,2016,,19.0,REP,0.013447648999999999,0,0.27091,1.0,0.46,False,0.0,48490.0,17,,76.1,,,Texas,35,H6TX35012,H6TX35012,
2199,"BABIN, BRIAN",TX,36.0,REP,2016,,18.8,REP,0.759574722,1,0.16954,1.0,0.46,False,,58984.0,8,33.37,76.1,1051102.46,643476.64,Texas,36,H6TX02079,H6TX02079,W
2200,"COLE, MICHAEL K",TX,36.0,DEM,2016,,18.8,REP,0.0,0,0.16954,1.0,0.46,True,,58984.0,1,100.00,76.1,,,,,,,
2201,"RIDLEY, H.J., JR.",TX,36.0,GRE,2016,,18.8,REP,0.005117975,0,0.16954,1.0,0.46,False,,58984.0,500,,76.1,,,Texas,36,H4TX08055,H4TX08055,
2202,"STOVALL, DWAYNE",TX,36.0,REP,2016,,18.8,REP,0.759574722,0,0.16954,1.0,0.46,False,,58984.0,169,,76.1,1051102.46,643476.64,,,,,
2203,"BISHOP, ROBERT",UT,1.0,REP,2016,,28.5,REP,0.647761355,1,0.10336,1.0,0.35,False,0.0,65896.0,7,,72.6,989853.03,851134.73,Utah,01,H2UT01094,H2UT01094,W
2204,"BOWDEN, CRAIG RICHARD",UT,1.0,LIB,2016,,28.5,REP,0.037274867,0,0.10336,1.0,0.35,False,0.0,65896.0,56,,72.6,,,Utah,01,H4UT01108,H4UT01108,
2205,"CHIU, DAVID YU-LIN",UT,1.0,REP,2016,,28.5,REP,0.647761355,0,0.10336,1.0,0.35,False,0.0,65896.0,4,,72.6,989853.03,851134.73,Utah,01,H4UT01116,H4UT01116,
2206,"CLEMENS, PETER C",UT,1.0,DEM,2016,,28.5,REP,0.280095975,0,0.10336,1.0,0.35,True,0.0,65896.0,55,,72.6,0.0,0.0,Utah,01,H6UT01137,H6UT01137,
2207,"FAIRBANKS, CHADWICK H. III",UT,1.0,UN,2016,,28.5,REP,0.0,0,0.10336,1.0,0.35,False,0.0,65896.0,500,,72.6,,,Utah,01,H6UT01145,H6UT01145,
2208,"ALBARRAN, CHARLENE MCARTHUR",UT,2.0,DEM,2016,,31.4,REP,0.325505513,0,0.17295,0.0,0.35,True,0.0,60700.0,500,,71.30526,586977.69,585254.92,Utah,02,H6UT02390,H6UT02390,
2209,"MCCOLLAUM, PAUL J., JR.",UT,2.0,CON,2016,,31.4,REP,0.0,0,0.17295,1.0,0.35,False,0.0,60700.0,27,,71.30526,,,Utah,02,H6UT02416,H6UT02416,
2210,"SMITH, JEREMY M.",UT,2.0,REP,2016,,31.4,REP,0.608223657,0,0.17295,1.0,0.35,False,0.0,60700.0,26,,71.30526,911494.54,949475.02,,,,,
2211,"STEWART, CHRIS",UT,2.0,REP,2016,,31.4,REP,0.608223657,1,0.17295,1.0,0.35,False,0.0,60700.0,109,,71.30526,911494.54,949475.02,Utah,02,H2UT02324,H2UT02324,W
2212,"CHAFFETZ, JASON",UT,3.0,REP,2016,,39.3,REP,0.7220648059999999,1,0.08721,1.0,0.35,False,4.0,70763.0,3,,69.84762,1403088.62,1304308.32,Utah,02,H8UT03089,H8UT03089,W
2213,"TENG, CHIA-CHI",UT,3.0,REP,2016,,39.3,REP,0.7220648059999999,0,0.08721,1.0,0.35,False,4.0,70763.0,500,,69.84762,1403088.62,1304308.32,Utah,02,H6UT03166,H6UT03166,
2214,"TRYON, STEPHEN P.",UT,3.0,DEM,2016,,39.3,REP,0.224849207,0,0.08721,1.0,0.35,True,4.0,70763.0,33,,69.84762,55062.52,63405.51,Utah,03,H4UT03211,H4UT03211,
2215,"LOVE, MIA",UT,4.0,REP,2016,,28.2,REP,0.50918678,1,0.18228,0.0,0.35,False,,68711.0,500,,73.2,5377438.14,5480894.57,Utah,04,H2UT04023,H2UT04023,W
2216,"OWENS, H DOUGLAS",UT,4.0,DEM,2016,,28.2,REP,0.45814987,0,0.18228,1.0,0.35,True,,68711.0,500,,73.2,2096381.92,2083377.65,Utah,04,H4UT04011,H4UT04011,
2217,"SIMONSEN, COLLIN ROBERT",UT,4.0,CON,2016,,28.2,REP,0.0,0,0.18228,1.0,0.35,False,,68711.0,500,,73.2,,,Utah,04,H4UT04045,H4UT04045,
2218,"PARKER, G. GAIL",VA,1.0,IND,2016,0.53124409,35.2,DEM,0.0,0,0.27989,0.0,0.49,False,4.0,81338.0,500,,67.6,,,Virginia,01,H0VA01185,H0VA01185,
2219,"ROWE, MATTHEW",VA,1.0,DEM,2016,0.53124409,35.2,DEM,0.344751862,0,0.27989,1.0,0.49,True,4.0,81338.0,10,,67.6,46504.69,45754.56,Virginia,01,H6VA01174,H6VA01174,
2220,"WITTMAN, ROBERT J MR.",VA,1.0,REP,2016,0.53124409,35.2,DEM,0.630862561,1,0.27989,1.0,0.49,False,4.0,81338.0,7,76.17,67.6,1037815.76,1040882.86,Virginia,01,H8VA01147,H8VA01147,W
2221,"BROWN, SHAUN DENISE",VA,2.0,DEM,2016,0.585814346,33.2,DEM,0.412062338,0,0.32787,0.0,0.49,True,0.0,66953.0,139,,67.3,27891.82,29094.86,Virginia,02,H6VA02115,H6VA02115,
2222,"CARDWELL, CHARLES PATTESON IV",VA,2.0,REP,2016,0.585814346,33.2,DEM,0.5879376620000001,0,0.32787,1.0,0.49,False,0.0,66953.0,23,,67.3,839484.99,774517.6,Virginia,02,H6VA02107,H6VA02107,
2223,"TAYLOR, SCOTT",VA,2.0,REP,2016,0.585814346,33.2,DEM,0.5879376620000001,0,0.32787,1.0,0.49,False,0.0,66953.0,17,,67.3,839484.99,774517.6,Virginia,02,H0VA02118,H0VA02118,W
2224,"SCOTT, ROBERT C.",VA,3.0,DEM,2016,0.6351351129999999,25.3,DEM,1.0,1,0.54879,1.0,0.49,True,4.0,51794.0,7,100.00,69.1,767330.61,761911.42,Virginia,03,H6VA01117,H6VA01117,W
2225,"WILLIAMS, MARTIN L. MR.",VA,3.0,REP,2016,0.6351351129999999,25.3,DEM,0.0,0,0.54879,1.0,0.49,False,4.0,51794.0,115,,69.1,74317.31,71153.64,Virginia,03,H6VA03089,H6VA03089,
2226,"FORBES, J. RANDY",VA,4.0,REP,2016,0.49874421799999996,27.6,DEM,0.602272671,0,0.47823000000000004,1.0,0.49,False,0.0,54607.0,500,100.00,68.33333,146692.7,145572.99,Virginia,02,H2VA04052,H2VA04052,
2227,"GONZALEZ, JACKEE K.",VA,4.0,REP,2016,0.49874421799999996,27.6,DEM,0.602272671,0,0.47823000000000004,0.0,0.49,False,0.0,54607.0,500,,68.33333,146692.7,145572.99,Virginia,04,H6VA04087,H6VA04087,
2228,"KIMOTHO-GONZALEZ, JACQUELINE MRS.",VA,4.0,REP,2016,0.49874421799999996,27.6,DEM,0.602272671,0,0.47823000000000004,0.0,0.49,False,0.0,54607.0,85,,68.33333,146692.7,145572.99,,,,,
2229,"MCEACHIN, ASTON DONALD MR.",VA,4.0,DEM,2016,0.49874421799999996,27.6,DEM,0.375634416,0,0.47823000000000004,1.0,0.49,True,0.0,54607.0,500,,68.33333,792091.02,513080.61,Virginia,04,H6VA04061,H6VA04061,W
2230,"WADE, MICHAEL LEO",VA,4.0,REP,2016,0.49874421799999996,27.6,DEM,0.602272671,0,0.47823000000000004,1.0,0.49,False,0.0,54607.0,1,,68.33333,146692.7,145572.99,Virginia,04,H6VA07130,H6VA07130,
2231,"WARD, ELLA PORTER",VA,4.0,DEM,2016,0.49874421799999996,27.6,DEM,0.375634416,0,0.47823000000000004,0.0,0.49,True,0.0,54607.0,500,,68.33333,792091.02,513080.61,Virginia,04,H2VA04102,H2VA04102,
2232,"BUPP, MITCHELL",VA,5.0,IND,2016,0.45795591399999996,26.5,DEM,0.0,0,0.25468,1.0,0.49,False,0.0,52237.0,189,,71.5,,,,,,,
2233,"CAGE, ERICKE",VA,5.0,DEM,2016,0.45795591399999996,26.5,DEM,0.358932026,0,0.25468,0.0,0.49,True,0.0,52237.0,500,,71.5,1385631.85,1351810.76,,,,,
2234,"DEL ROSSO, MICHAEL JOSEPH MR.",VA,5.0,REP,2016,0.45795591399999996,26.5,DEM,0.609283719,0,0.25468,1.0,0.49,False,0.0,52237.0,500,,71.5,647091.95,633358.08,,,,,
2235,"DITTMAR, JANE DESIMONE",VA,5.0,DEM,2016,0.45795591399999996,26.5,DEM,0.358932026,0,0.25468,0.0,0.49,True,0.0,52237.0,500,,71.5,1385631.85,1351810.76,Virginia,05,H6VA05118,H6VA05118,
2236,"GARRETT, THOMAS ALEXANDER MR. JR.",VA,5.0,REP,2016,0.45795591399999996,26.5,DEM,0.609283719,0,0.25468,1.0,0.49,False,0.0,52237.0,20,,71.5,647091.95,633358.08,Virginia,05,H6VA05142,H6VA05142,W
2237,"MCKELVEY, JAMES K",VA,5.0,REP,2016,0.45795591399999996,26.5,DEM,0.609283719,0,0.25468,1.0,0.49,False,0.0,52237.0,5,,71.5,647091.95,633358.08,,,,,
2238,"WHITED, JOE",VA,5.0,REP,2016,0.45795591399999996,26.5,DEM,0.609283719,0,0.25468,1.0,0.49,False,0.0,52237.0,107,,71.5,647091.95,633358.08,,,,,
2239,"DEGNER, KAI",VA,6.0,DEM,2016,0.394125089,26.6,DEM,0.0,0,0.16749,1.0,0.49,True,3.0,50061.0,500,,71.7,156931.77,152853.47,Virginia,06,H6VA06157,H6VA06157,
